,Shared_252d_MinVar_VolTarget_Sleeve,Shared_252d_EWMAMinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve_Cap,Shared_252d_Ensemble_50_50,Shared_252d_EWMAMinVar_VolTarget_Sleeve_Cap,Shared_252d_EWMA_Ensemble_50_50,Shared_252d_Cap_Ensemble_50_50,Shared_252d_EWMA_Cap_Ensemble_50_50
2008-06-30,0.004205248980866933,-0.004186769713916541,0.004205248980866933,0.00017776356785551635,-0.004186769713916541,-0.0040182457795362204,0.00017776356785551635,-0.0040182457795362204
2008-07-31,-0.0048424235451295875,-0.00467465337940844,-0.0048424235451295875,-0.005480441849811194,-0.00467465337940844,-0.00539655676695062,-0.005480441849811194,-0.00539655676695062
2008-08-29,-0.006771976124000819,-0.007008386701369591,-0.028007436257883787,-0.01329313331841441,-0.02800743625788378,-0.013411338607098797,-0.023910863385355894,-0.02391086338535589
2008-09-30,0.01017463418359439,0.010808292495509322,0.01017463418359439,0.008969689288240644,0.010808292495509322,0.009286518444198111,0.008969689288240644,0.009286518444198111
2008-10-31,-0.018871564918465672,-0.02546560160845456,-0.018871564918465672,-0.015610941434825186,-0.02546560160845456,-0.018907959779819627,-0.015610941434825186,-0.018907959779819627
2008-11-28,0.1082215322139771,0.10778245115488902,0.1082215322139771,0.10521561143398955,0.10778245115488902,0.10499607090444552,0.10521561143398955,0.10499607090444552
2008-12-31,0.08409501716842367,0.05533216286348022,0.08409501716842367,0.08029776106686423,0.06186726671720419,0.06591633391439251,0.08029776106686423,0.0691838858412545
2009-01-30,-0.022302298820267227,-0.025826041551611972,-0.0011780533152599762,-0.031111860623110915,-0.0011780533152599983,-0.03287373198878329,-0.02054973787060729,-0.0205497378706073
2009-02-27,-0.0034446329151182364,-0.004279488385523398,0.0013733357436606797,-0.004074913540547818,0.0013733357436606797,-0.004492341275750399,-0.00166592921115836,-0.00166592921115836
2009-03-31,0.022510399255568015,0.024565196550254444,0.009733914653138977,0.02283150232571226,0.009733914653138956,0.023858900973055472,0.01644326002449774,0.016443260024497728
2009-04-30,-0.028528934536102165,-0.028323811952584238,-0.029807269511309978,-0.03281389309981643,-0.029807269511309995,-0.032711331808057464,-0.03345306058742034,-0.03345306058742035
2009-05-29,0.0035942665541040288,0.0004290257700697575,0.028466529148188986,0.015507103650414415,0.028466529148188986,0.013924483258397279,0.027943234947456895,0.027943234947456895
